,strategy,gov_policy,n_cases,effective_r,base_r,manual_traces,app_traces,test_needed,persondays_quarantined,secondary_infections,secondary_infections_social,secondary_infections_isolating,secondary_infections_contact
168,S5,no_TTI,50000,0.7867891821258222,3.89774,0.0,0.0,0.0,2138.2367999999997,467.72880000000004,298.9368,74.37729814490154,3.277378368693462e-17
169,S5,no_TTI,50000,0.7588527083044099,3.89612,0.0,0.0,0.0,2119.7232,467.5344,301.56,74.91207500347099,-3.1441516057384434e-17
170,S5,symptom_based_TTI,10000,0.6668579944603786,3.8593,319.74,43.368,57.599999999999994,5812.6320000000005,463.11600000000004,295.968,74.3922130802521,12.73282758450252
171,S5,symptom_based_TTI,10000,0.6571909323592664,3.8854,338.532,48.372,57.768,5999.28,466.24800000000005,300.97200000000004,72.5777218185846,13.835366298303466
172,S5,symptom_based_TTI,20000,0.6455837624629568,3.8721,321.03000000000003,48.444,57.833999999999996,5824.056,464.652,299.22,74.99750873613866,12.964439768306631
173,S5,symptom_based_TTI,20000,0.6790453589499358,3.8732,328.44,48.906000000000006,57.222,5845.139999999999,464.78400000000005,296.09999999999997,73.63187063767464,13.566686288333297
174,S5,symptom_based_TTI,30000,0.6473896162201729,3.8493333333333335,345.40000000000003,48.763999999999996,58.192,6084.008,461.92,295.956,74.03716584458917,14.24008020899037
175,S5,symptom_based_TTI,30000,0.6618566884055204,3.8692333333333333,332.192,48.336,57.79600000000001,5952.52,464.308,296.708,74.66324166770656,13.51395572363121
176,S5,symptom_based_TTI,40000,0.6671253836146454,3.8993,328.54499999999996,47.433,57.207,5865.1320000000005,467.91600000000005,302.775,72.20328425523492,12.88266971100794
177,S5,symptom_based_TTI,40000,0.6611263024567002,3.871575,326.823,47.175,57.828,5870.13,464.589,299.451,72.51080792285657,13.292035782339747
178,S5,symptom_based_TTI,50000,0.6600866254351153,3.8932,324.91920000000005,46.0056,57.72,5827.147199999999,467.184,301.7736,72.99571538577803,13.204289562008354
179,S5,symptom_based_TTI,50000,0.660656765355487,3.8739,324.9816,47.500800000000005,57.516,5838.1008,464.868,299.6712,73.11470063623108,12.80328752111073
180,S5,test_based_TTI,10000,0.6882976026216435,3.8321,327.91200000000003,54.708000000000006,57.419999999999995,5830.104,459.85200000000003,296.688,70.19388581941868,10.37440186598424
181,S5,test_based_TTI,10000,0.7017206191176588,3.9123,336.096,50.808,57.54,5943.336,469.476,302.076,72.1016837294641,11.091841976416914
182,S5,test_based_TTI,20000,0.6968936292455322,3.8464,322.62600000000003,48.222,57.45,5801.376,461.568,295.25399999999996,72.7060271166894,9.98073737384698
183,S5,test_based_TTI,20000,0.6942443355052309,3.91385,329.214,45.449999999999996,57.33,5880.336,469.66200000000003,302.466,73.67090342576212,10.215776313610595
184,S5,test_based_TTI,30000,0.676023986775012,3.9005666666666667,323.004,43.568,57.907999999999994,5820.248,468.068,300.7,76.18388505724165,10.061236529757476
185,S5,test_based_TTI,30000,0.6802159065800875,3.8800666666666666,318.66400000000004,44.76,57.647999999999996,5751.088,465.608,301.67199999999997,72.42001498536804,9.890076225021945
186,S5,test_based_TTI,40000,0.6922326806822479,3.882725,331.683,47.577000000000005,57.453,5910.828,465.927,299.42400000000004,73.04947750294924,10.38560081518187
187,S5,test_based_TTI,40000,0.692195750405597,3.836025,327.555,49.233,57.435,5893.397999999999,460.323,294.864,72.44645431350588,9.94905563782312
188,S5,test_based_TTI,50000,0.6817645764308683,3.85522,323.31600000000003,45.0192,58.010400000000004,5829.4655999999995,462.6264,296.5536,73.86600645925687,10.395044369039793
189,S5,test_based_TTI,50000,0.6922159122080013,3.89822,340.2888,50.678399999999996,57.228,6008.2848,467.78639999999996,300.4368,73.44656229830113,10.837128236739437
190,S5,test_based_TTI_test_contacts,10000,0.6885993411713601,3.9815,308.52000000000004,42.696,301.08,2623.92,477.78000000000003,315.132,70.38100690397525,9.63507215546171
191,S5,test_based_TTI_test_contacts,10000,0.6734673700430789,3.7912,297.08399999999995,40.824,291.816,2587.632,454.94399999999996,293.23199999999997,71.47955784509205,9.41635774973872
192,S5,test_based_TTI_test_contacts,20000,0.6949050497424205,3.92355,340.87800000000004,47.004,327.49199999999996,2685.864,470.826,304.15200000000004,72.73669205375244,10.548701977157572
193,S5,test_based_TTI_test_contacts,20000,0.6815749899891154,3.88365,325.596,47.867999999999995,314.412,2637.924,466.03799999999995,301.44,72.45647674107376,10.352524460232829
194,S5,test_based_TTI_test_contacts,30000,0.6872948038885577,3.8729,338.164,52.504,325.412,2696.656,464.748,298.056,73.4894339044578,10.727189628915784
195,S5,test_based_TTI_test_contacts,30000,0.6904616283837537,3.8266333333333336,333.092,48.04,322.272,2675.8559999999998,459.196,291.648,74.28449784187448,10.408106752075819
196,S5,test_based_TTI_test_contacts,40000,0.7015917757889437,3.907475,332.823,51.242999999999995,320.919,2641.674,468.897,301.851,72.25162103608943,10.603365869238216
197,S5,test_based_TTI_test_contacts,40000,0.689303687890581,3.848225,329.526,47.373,318.24,2657.346,461.787,296.271,72.40647178877222,10.3930856643589
198,S5,test_based_TTI_test_contacts,50000,0.6937474992062422,3.8838,323.004,47.827200000000005,313.16639999999995,2630.64,466.056,300.7872,71.73355278774277,10.285547307509072
199,S5,test_based_TTI_test_contacts,50000,0.6841625916314635,3.85092,323.1696,46.3584,312.8952,2636.4864,462.11039999999997,297.7416,72.29267079340764,9.976618210817609
